CountyID,FacilityName,lat,lon,parent_org,Capacity,county_name,Expiration,Fcltyaddress,address
46,Maple City Assisted Living,41.8933279,-84.0360724,"Country House Care, L.L.C.",12,LENAWEE,20210316,"518 state street , adrian , mi 49221 , usa","518 state st, adrian, mi 49221, usa"
46,Marvin Drive Home,41.89801,-84.090417,"Christ Centered Homes, Inc.",6,LENAWEE,20210428,"3376 marvin drive , adrian , mi 49221 , usa","3376 marvin dr, adrian, mi 49221, usa"
46,McAnallys AFC Facility,41.9026264,-84.0292373,"McAnally AFC Facility,  Inc.",11,LENAWEE,20200505,"325 e. hunt , adrian , mi 49221 , usa","325 e hunt st, adrian, mi 49221, usa"
46,Mohawk Home,41.9511026,-83.9779418,Renaissance Community Homes Inc,8,LENAWEE,20200414,"4015 mohawk tr. , adrian , mi 49221 , usa","4015 mohawk trail, adrian, mi 49221, usa"
46,Montgomery Manor,41.883009,-84.354434,Austin Paula K,16,LENAWEE,20210801,"16757 beecher rd , hudson , mi 49247 , usa","16757 beecher rd, hudson, mi 49247, usa"
46,New Beginnings AFC,41.7194932,-84.2130788,Vicky Cates,12,LENAWEE,20200320,"211 e. main street , morenci , mi 49256 , usa","211 e main st, morenci, mi 49256, usa"
46,New Horizons Res Care Fac Inc,41.8929929,-84.0409245,New Horizons Res Care Fac Inc,12,LENAWEE,20200718,"505 s main st , adrian , mi 49221 , usa","505 s main st, adrian, mi 49221, usa"
46,Oakwood Home,41.918593,-83.976452,Renaissance Community Homes Inc,6,LENAWEE,20201204,"2650 oakwood road , adrian , mi 49221 , usa","2650 oakwood rd, adrian, mi 49221, usa"
46,On The Hill AFC Home,41.8726368,-83.9937077,Vicky Cates,12,LENAWEE,20200320,"3446 east us 223 , adrian , mi 49221 , usa","3446 us-223, adrian, mi 49221, usa"
46,Pence Afc Home,41.8570865,-84.2363138,Donald Pence,6,LENAWEE,20200522,"7658 carlton rd m34 , clayton , mi 49235 , usa","m-34, clayton, mi, usa"
46,Riverside Home,41.9127144,-84.0535256,Renaissance Community Homes Inc,6,LENAWEE,20210801,"975 riverside ave , adrian , mi 49221 , usa","975 riverside ave, adrian, mi 49221, usa"
46,Russell Road Home,41.9917842,-83.9528229,"Christ Centered Homes, Inc.",6,LENAWEE,20200609,"3663 russell road , tecumseh , mi 49286 , usa","3663 w russell rd, tecumseh, mi 49286, usa"
46,Sharp Care Home,41.8474761,-83.9832307,Amy Hertz-Baylon,6,LENAWEE,20211013,"3822 sharp road , adrian , mi 49221 , usa","3822 sharp rd, adrian, mi 49221, usa"
46,Sunrise Home,41.865862,-84.3357582,Renaissance Community Homes Inc,6,LENAWEE,20201109,"530 sunrise dr. , hudson , mi 49247 , usa","530 sunrise dr, hudson, mi 49247, usa"
46,Tecumseh Place I,42.0035979,-83.9649129,"Baruch SLS, Inc.",20,LENAWEE,20200312,"1311 southwestern drive , tecumseh , mi 49286 , usa","1311 southwestern dr, tecumseh, mi 49286, usa"
46,Tecumseh Place II,42.0034157,-83.9649009,"Baruch SLS, Inc.",20,LENAWEE,20200312,"1309 southwestern drive , tecumseh , mi 49286 , usa","1309 southwestern dr, tecumseh, mi 49286, usa"
46,The Fieldstone at Tecumseh,42.0034152,-83.9649459,"Baruch SLS, Inc.",20,LENAWEE,20200211,"1313 southwestern drive , tecumseh , mi 49286 , usa","1313 southwestern dr, tecumseh, mi 49286, usa"
46,Tipton Highway Home,41.92286,-84.064508,"Christ Centered Homes, Inc.",6,LENAWEE,20210802,"2721 tipton highway , adrian , mi 49221 , usa","2721 tipton hwy, adrian, mi 49221, usa"
46,Westhaven AFC,41.9971828,-83.9668499,"Christ Centered Homes, Inc.",6,LENAWEE,20210223,"1501 westhaven drive , tecumseh , mi 49286 , usa","1501 westhaven blvd, tecumseh, mi 49286, usa"
46,Whispering Pines Afc,41.912755,-83.9937903,Robert Rothenberger,6,LENAWEE,20200505,"1050 laberdee rd , adrian , mi 49221 , usa","1050 laberdee rd, adrian, mi 49221, usa"
47,A Home Away From Home,42.6613849,-84.0627951,Julia Schellenberg & Dawn Geihsler,6,LIVINGSTON,20200501,"807 e. grand river , fowlerville , mi 48836 , usa","807 e grand river ave, fowlerville, mi 48836, usa"
47,An Affair to Remember,42.6919669,-83.7762368,Nancy Posey and Theresa Posey,6,LIVINGSTON,20210818,"9150 parshallville , fenton , mi 48430 , usa","9150 parshallville rd, fenton, mi 48430, usa"
47,"Arrowhead Manor, LLC",42.4840928,-83.8456773,"Arrowhead Manor, LLC",6,LIVINGSTON,20211010,"5269 navajo trail , pinckney , mi 48169 , usa","5269 navajo trail, pinckney, mi 48169, usa"
47,Ashley Court -Bldg # 4,42.5424239,-83.803739,Ashley Court Of Brighton Inc.,20,LIVINGSTON,20211107,"7400 challis road , brighton , mi 48116 , usa","7400 challis rd, brighton, mi 48116, usa"
47,Bellavista House,42.6286672,-83.8956381,Willowbrook Rehab Services  Inc,6,LIVINGSTON,20211126,"1947 bellavista , howell , mi 48843 , usa","1947 bellavista dr, howell, mi 48855, usa"
47,Blue Heron Pond,42.485525,-83.6986539,Nightingale Retreat LLC,12,LIVINGSTON,20211102,"10638 n rushton rd ste 3 , south lyon , mi 48178 , usa","10638 n rushton rd #3, brighton, mi 48116, usa"
47,Briarwood Home,42.533664,-83.9602463,Adult Learning Systems-Lower Michigan,6,LIVINGSTON,20200717,"1746 triangle lake , howell , mi 48843 , usa","1746 triangle lake rd, howell, mi 48843, usa"
47,Brighton Manor,42.5162655,-83.771548,Brighton Manor LLC,93,LIVINGSTON,20200926,"1320 rickett road , brighton , mi 48116 , usa","1320 rickett rd, brighton, mi 48116, usa"
47,Burkhart Road Home,42.5993071,-83.9937315,Renaissance Community Homes Inc,6,LIVINGSTON,20200930,"56 s. burkhart road , howell , mi 48843 , usa","56 s burkhart rd, howell, mi 48843, usa"
47,Cedar Home Care,42.4942463,-83.9876781,Daniel Giannotti,2,LIVINGSTON,20201220,"7107 cedar lake road , pinckney , mi 48169 , usa","7107 cedar lake rd, pinckney, mi 48169, usa"
47,Cindy K. Durden,42.7740437,-83.8186514,Cindy Durden,3,LIVINGSTON,20201006,"11595 clearwater drive , fenton , mi 48430 , usa","clearwater dr, deerfield township, mi 48430, usa"
47,Degas House Inn,42.5233566,-83.7728993,"Wood Care V, Inc.",20,LIVINGSTON,20210723,"1014 e. grand river ave. , brighton , mi 48116 , usa","1014 e grand river ave, brighton, mi 48116, usa"
47,Everett's St. Joseph Home for Elder Care,42.4635582,-83.8629324,Diane and Eric Everett,6,LIVINGSTON,20210601,"4237 kinfolk ct. , pinckney , mi 48169 , usa","4237 kinfolk ct, pinckney, mi 48169, usa"
47,Fenton Assisted Living,42.6930407,-83.7816281,Nancy Posey and Theresa Posey,12,LIVINGSTON,20210102,"6077 linden , fenton , mi 48430 , usa","6077 linden rd, fenton, mi 48430, usa"
47,Geer Adult Foster Care,42.6723764,-84.0733507,Geer Margaret,6,LIVINGSTON,20220204,"7988 sharpe road , fowlerville , mi 48836 , usa","7988 sharpe rd, fowlerville, mi 48836, usa"
47,Golf Club Road Home,42.5998898,-83.9072085,Renaissance Community Homes Inc,6,LIVINGSTON,20200618,"2367 golf club road , howell , mi 48843 , usa","2367 golf club rd, howell, mi 48843, usa"
47,Grace Pointe Assisted Living,42.578215,-83.8186147,Grace Pointe Assisted Living LLC,6,LIVINGSTON,20200515,"1575 kellogg , brighton , mi 48114 , usa","1575 kellogg rd, brighton, mi 48114, usa"
47,Grandpa's House,42.6920537,-83.7752059,Nancy Posey and Theresa Posey,6,LIVINGSTON,20210404,"9162 parshallville road , fenton , mi 48430 , usa","9162 parshallville rd, fenton, mi 48430, usa"
47,Granny's Delight,42.5788412,-83.7532684,Bruce & Ginger Doty,5,LIVINGSTON,20200325,"1661 old u.s. 23 , brighton , mi 48114 , usa","1661 old us 23, brighton, mi 48114, usa"
47,Green Acres,42.6803718,-83.8196441,Theresa & John Posey,6,LIVINGSTON,20200912,"5385 green road , fenton , mi 48430 , usa","5385 green rd, fenton, mi 48430, usa"
47,Greener Acres,42.6816312,-83.8194388,John Morcom & Theresa Posey,6,LIVINGSTON,20200912,"5491 green road , fenton , mi 48430 , usa","5491 green rd, howell, mi 48855, usa"
47,Hartland Assisted Living,42.6902231,-83.7807185,Nancy Posey and Theresa Posey,12,LIVINGSTON,20201217,"5978 cullen road , fenton , mi 48430 , usa","5978 cullen rd, fenton, mi 48430, usa"
47,Hearthside Afc,42.4588021,-83.9529676,Michael James Myers,6,LIVINGSTON,20210429,"610 unadilla , pinckney , mi 48169 , usa","610 w unadilla st, pinckney, mi 48169, usa"
47,Helen's House,42.5446151,-83.7542075,Michael Arnold,3,LIVINGSTON,20210205,"9825 lyon drive , brighton , mi 48114 , usa","9825 lyon dr, brighton, mi 48114, usa"
47,Hidden Creek AFC,42.6459251,-83.7509715,"Hidden Creek AFC, Inc.",12,LIVINGSTON,20200817,"2848 hartland rd. , hartland , mi 48353 , usa","2848 hartland rd, hartland, mi 48353, usa"
47,Hughes Care Home,42.5088964,-83.9889447,Kimberly A. Hughes,5,LIVINGSTON,20200624,"6035 cedar lake road , pinckney , mi 48169 , usa","6035 cedar lake rd, pinckney, mi 48169, usa"
47,Hummingbird Hartland LLC,42.6562303,-83.7404885,Hummingbird Hartland LLC,8,LIVINGSTON,20220206,"10868 hibner rd , hartland , mi 48353 , usa","10868 hibner rd, hartland, mi 48353, usa"
47,Hummingbird Meadows,42.488751,-83.8071379,Candice Counts,6,LIVINGSTON,20210719,"7146 wide valley dr , brighton , mi 48116 , usa","7146 wide valley dr, brighton, mi 48116, usa"
47,Just Like Home AFC,42.618383,-83.907684,Stacey Griffin,6,LIVINGSTON,20201024,"2398 pleasant ridge , howell , mi 48843 , usa","2398 pleasant ridge, howell, mi 48843, usa"
47,Kay D's Elderly Care Home,42.6019394,-83.906676,Kay Brauer,8,LIVINGSTON,20200404,"51 endicott , howell , mi 48843 , usa","51 endicott, howell, mi 48843, usa"
47,Meadow Lane AFC,42.4579421,-83.9138673,Patricia Boyne,10,LIVINGSTON,20200722,"9533 meadow lane , pinckney , mi 48169 , usa","9533 meadow ln, pinckney, mi 48169, usa"
47,Mountain View Home,42.5438693,-83.8249151,Willowbrook Rehab Services  Inc,6,LIVINGSTON,20200528,"6473 catalpa , brighton , mi 48116 , usa","6473 catalpa dr, brighton, mi 48116, usa"
47,Nightingale Retreat,42.5939385,-83.8864054,Holly Purdy,6,LIVINGSTON,20210921,"3297 dewdrop ln , howell , mi 48843 , usa","3297 dewdrop ln, howell, mi 48843, usa"
47,Norlynn House,42.6122872,-83.803609,Willowbrook Rehab Services  Inc,6,LIVINGSTON,20211203,"300 norlyn , howell , mi 48843 , usa","300 norlynn dr, howell, mi 48843, usa"
47,Norton Home,42.593243,-83.9993948,Adult Learning Systems-Lower Michigan,6,LIVINGSTON,20210717,"4238 norton , howell , mi 48843 , usa","4238 norton rd, howell, mi 48843, usa"
47,Oak Grove Home,42.6506951,-83.9360491,Renaissance Community Homes Inc,6,LIVINGSTON,20210924,"3485 oak grove rd. , howell , mi 48855 , usa","3485 oak grove rd, howell, mi 48855, usa"
47,Odyssey Home,42.5748284,-83.7762616,Willowbrook Rehab Services  Inc,6,LIVINGSTON,20200317,"1911 odyssey , brighton , mi 48114 , usa","1911 odyssey, brighton, mi 48114, usa"
47,Orchard View Home,42.5887945,-83.7757904,Willowbrook Rehab Services  Inc,6,LIVINGSTON,20210829,"980 tracey lane , brighton , mi 48116 , usa","980 tracey ln, brighton, mi 48114, usa"
47,Patti Lewis Care Home,42.5831161,-83.9296351,"Patti Lewis Care Home, Inc.",20,LIVINGSTON,20201106,"205 francis road , howell , mi 48843 , usa","205 francis rd, howell, mi 48843, usa"
47,Pine Oaks,42.5493171,-83.8326586,"New Echelon Long-Term Care Solutions, LLC",6,LIVINGSTON,20200520,"6027 pine oaks trail , brighton , mi 48116 , usa","6027 pine oaks trail, brighton, mi 48116, usa"
47,Porter House,42.7742335,-83.6899968,Karen Porter,4,LIVINGSTON,20211215,"11228 tipsico lake road , fenton , mi 48430 , usa","11228 tipsico lake rd, fenton, mi 48430, usa"
47,Posey's,42.6914253,-83.7952734,Theresa & John Posey,6,LIVINGSTON,20201219,"8194 e. allen road , fenton , mi 48430 , usa","8194 allen rd, fenton, mi 48430, usa"
47,Quality Care Of Howell 2,42.6407822,-83.9914491,Quality Care of Howell LLC,20,LIVINGSTON,20200806,"2820 n burkhart rd. , howell , mi 48855 , usa","2820 n burkhart rd, howell, mi 48855, usa"
47,Sacred Heart Adult Care Home,42.4473364,-84.0791586,"Sacred Heart Adult Care Home, Inc.",12,LIVINGSTON,20200801,"19251 doyle road , gregory , mi 48137 , usa","19251 doyle, gregory, mi 48137, usa"
47,Sanctuary at Woodland #2,42.5717612,-83.8007927,Trinity Continuing Care Services,20,LIVINGSTON,20200318,"7533 grand river , brighton , mi 48114 , usa","7533 grand river ave, brighton, mi 48114, usa"
47,Silver Lake Home,42.4578261,-83.7287312,Willowbrook Rehab Services  Inc,6,LIVINGSTON,20211112,"10024 marshall , south lyon , mi 48178 , usa","10024 marshall rd, south lyon, mi 48178, usa"
47,Sunset Pines,42.6366364,-84.0421951,Tracy Snyder,6,LIVINGSTON,20211010,"6500 layton rd , fowlerville , mi 48836 , usa","6500 layton rd, fowlerville, mi 48836, usa"
47,Tanglewood Assisted Living Inc,42.7468635,-83.6852668,Tanglewood Assisted Living Inc,12,LIVINGSTON,20211118,"19086 tipsico lake , fenton , mi 48430 , usa","19086 tipsico lake rd, fenton, mi 48430, usa"
47,The August Winter House,42.6315335,-83.8759032,August Winter House Inc.,12,LIVINGSTON,20200722,"2111 north latson road , howell , mi 48855 , usa","2111 n latson rd, howell, mi 48855, usa"
47,The Guest House of Fowlerville,42.6593672,-84.0751823,"Senior Living of Fowlerville, LLC",6,LIVINGSTON,20210826,"135 free street , fowlerville , mi 48836 , usa","135 free st, fowlerville, mi 48836, usa"
47,The Lodge,42.5425721,-83.8051761,Willowbrook Rehab Services  Inc,20,LIVINGSTON,20200529,"7260 challis road , brighton , mi 48116 , usa","7260 challis rd, brighton, mi 48116, usa"
47,"The Sunshine Cottage, LLC",42.6114757,-83.9251512,"The Sunshine Cottage, LLC/Sunshine Cottage",6,LIVINGSTON,20210815,"622 n. court street , howell , mi 48843 , usa","622 n court st, howell, mi 48843, usa"
47,The Willows at Howell,42.6229015,-83.9405557,"Trilogy Healthcare of Livingston, LLC",38,LIVINGSTON,20200706,"1500 byron road , howell , mi 48855 , usa","1500 byron rd, howell, mi 48855, usa"
47,Valley View Home,42.5496178,-83.7110342,Willowbrook Rehab Services  Inc,6,LIVINGSTON,20210115,"12028 charlane , brighton , mi 48114 , usa","12028 charlane dr, brighton, mi 48114, usa"
47,Van Gogh House Inn,42.5233566,-83.7728993,"Wood Care V, Inc.",20,LIVINGSTON,20210723,"1014 e. grand river ave. , brighton , mi 48116 , usa","1014 e grand river ave, brighton, mi 48116, usa"
47,"WSC-Residential, Howell House",42.6189372,-83.924233,Work Skills Corporation,6,LIVINGSTON,20210117,"1265 n. michigan , howell , mi 48843 , usa","1265 n michigan ave, howell, mi 48843, usa"
48,Gordon Family Home,46.3256914,-85.471191,"Gordon, Natosha",2,LUCE,20200526,"6614 parker lane , newberry , mi 49686 , usa","6614 parker ln, newberry, mi 49868, usa"
48,Hamilton,46.3288637,-85.5112023,"Adult Learning Systems - UP, Inc",6,LUCE,20211001,"210 south cooper , newberry , mi 49868 , usa","210 s cooper st, newberry, mi 49868, usa"
48,Jo's Foster Care Home,46.2524871,-85.6249682,Betterly Josephine,6,LUCE,20211121,"3589 county road 447 , newberry , mi 49868 , usa","co rd 447, newberry, mi 49868, usa"
48,Maple Ridge Afc Home,46.2812654,-85.7605954,"Maple Ridge Adult Foster Care Home, LLC",12,LUCE,20211217,"2979 county road 413 , mcmillan , mi 49853 , usa","2979 kings hill rd, mcmillan, mi 49853, usa"
48,North Haven AFC,46.3031024,-85.4990333,"North Haven AFC, Inc.",6,LUCE,20211123,"13505 state hwy m28 , newberry , mi 49868 , usa","13505 m-28, newberry, mi 49868, usa"
48,Robin's Nest Group Home LLC,46.3325493,-85.5120443,"Robin's Nest Group Home, LLC",12,LUCE,20200723,"13780 cr 428 , newberry , mi 49868 , usa","13780 co rd 428, newberry, mi 49868, usa"
49,Bay Haven Integrated Care,45.8586544,-84.7128086,Hope Network Behavioral Health Services,10,MACKINAC,20200407,"799 hombach street , st. ignace , mi 49781 , usa","799 hombach st, st ignace, mi 49781, usa"
49,Castle Rock Retirement Center,45.8853482,-84.7337916,"Mitchell James Managment, LLC",38,MACKINAC,20201228,"255 south airport rd , st. ignace , mi 49781 , usa","255 s airport rd, st ignace, mi 49781, usa"
49,Cedar Cove Assisted Living Specialized Care,45.9969181,-84.3659008,"Baruch SLS, Inc.",8,MACKINAC,20211204,"266 south mary l street , cedarville , mi 49719 , usa","266 s mary l st, cedarville, mi 49719, usa"
49,Cedar Cove Manor,45.9969181,-84.3659008,"Baruch SLS, Inc.",20,MACKINAC,20211204,"266 south mary l street , cedarville , mi 49719 , usa","266 s mary l st, cedarville, mi 49719, usa"
49,Pleasant View Elliott,45.8585779,-84.7136353,"Pleasantview AFC, Inc.",6,MACKINAC,20200429,"191 elliott street , st. ignace , mi 49781 , usa","191 w elliott st, st ignace, mi 49781, usa"
49,Pleasant View Portage,45.8657882,-84.7474358,"Pleasantview AFC, Inc.",6,MACKINAC,20211007,"568 old portage trail , st. ignace , mi 49781 , usa","568 old portage trail, st ignace, mi 49781, usa"
50,4Gems Adult Foster  Care,42.6626163,-83.0313335,4Gems Adult Foster Care LLC,6,MACOMB,20200404,"8138 hedgeway dr , shelby township , mi 48317 , usa","8138 hedgeway dr, shelby charter twp, mi 48317, usa"
50,"A Room at the Inn, LLC",42.5143968,-82.9859181,"A Room at the Inn, LLC",8,MACOMB,20220112,"13760 common road , warren , mi 48088 , usa","13760 common rd, warren, mi 48088, usa"
50,Abiding Love I LLC,42.525778,-83.0634453,Abiding Love I LLC,6,MACOMB,20200430,"31641 wixson drive , warren , mi 48092 , usa","31641 wixson dr, warren, mi 48092, usa"
50,Abraham CLF,42.7205694,-83.0274522,Adult Learning Systems-Lower Michigan,6,MACOMB,20200410,"57728 abraham , washington township , mi 48094 , usa","57728 abraham dr, washington, mi 48094, usa"
50,Alaya Care,42.6349768,-83.0183039,Alaya Care L.L.C.,6,MACOMB,20210417,"46175 sterritt st , utica , mi 48317 , usa","46175 sterritt st, utica, mi 48317, usa"
50,Albert,42.5800719,-82.8649667,Chrysalis Developmental Homes Inc.,5,MACOMB,20201027,"38437 albert , clinton township , mi 48036 , usa","38437 albert blvd, clinton twp, mi 48036, usa"
50,Amaya Homes,42.7398175,-82.8025562,Patricia Hancock,6,MACOMB,20210923,"59755 haven ridge , new haven , mi 48048 , usa","59755 haven ridge rd, new haven, mi 48048, usa"
50,American House Freedom Place Roseville,42.5210996,-82.9466133,American House Roseville MC LLC,50,MACOMB,20200611,"17267 common road , roseville , mi 48066 , usa","17267 common rd, roseville, mi 48066, usa"
50,"Angelic Foster Care, Inc.",42.5366131,-83.0033618,"Angelic Foster Care, Inc.",6,MACOMB,20200424,"32885 northampton , warren , mi 48093 , usa","32885 northampton dr, warren, mi 48093, usa"
50,Angelica's Place,42.8014528,-83.0077273,"Angelica's Place of Romeo, Inc.",23,MACOMB,20200903,"328 e. lafayette , romeo , mi 48065 , usa","328 e lafayette st, romeo, mi 48065, usa"
50,Angelicare Adult Foster Home LLC,42.4889518,-83.063676,Angelicare Adult Foster Home LLC,6,MACOMB,20220129,"26633 haverhill drive , warren , mi 48091 , usa","26633 haverhill dr, warren, mi 48091, usa"
50,Angie's Residential Care,42.5195521,-83.0125122,Bernadette Angeles,6,MACOMB,20200803,"30645 lebanon drive , warren , mi 48093 , usa","30645 lebanon dr, warren, mi 48093, usa"
50,Ann Cook Center,42.451223,-82.900206,Ann Cook Center LLC,6,MACOMB,20200706,"22525 e. 8 mile road , st. clair shores , mi 48080 , usa","22525 e 8 mile rd, st clair shores, mi 48080, usa"
50,Arden Courts of Sterling Heights,42.5376725,-83.0169609,"Arden Courts of Sterling Heights MI, LLC",56,MACOMB,20200409,"11095 14 mile rd , sterling heights , mi 48312 , usa","11095 e 14 mile rd, sterling heights, mi 48312, usa"
50,Ashburton Place,42.5534219,-83.0615161,Homes of Opportunity Inc,5,MACOMB,20210214,"4673 ashburton place , sterling heights , mi 48310 , usa","4673 ashburton pl, sterling heights, mi 48310, usa"
50,Astorre Homes,42.5479497,-82.8857854,Sandramay Prohm,6,MACOMB,20200403,"22743 quinn rd , clinton township , mi 48035 , usa","22743 quinn rd, clinton twp, mi 48035, usa"
50,Autumn Manor,42.6859729,-83.0938018,"Alternative Community Living, Inc.",6,MACOMB,20200429,"53464 dequindre , shelby township , mi 48342 , usa","53464 dequindre rd, shelby charter twp, mi 48316, usa"
50,Baker Home,42.6772859,-82.7674537,"Alternative Community Living, Inc.",6,MACOMB,20210629,"51105 baker , chesterfield townshp , mi 48045 , usa","51105 baker rd, new baltimore, mi 48047, usa"
50,Bay Ridge,42.7051195,-82.7508542,Adult Learning Systems-Lower Michigan,6,MACOMB,20210510,"36540 25 mile road , new baltimore , mi 48047 , usa","36540 25 mile rd, new baltimore, mi 48047, usa"
50,Beacon Home at Chesterfield,42.6907326,-82.7651999,"Beacon Specialized Living Services, Inc.",6,MACOMB,20200312,"34205 24 mile road , chesterfield , mi 48047 , usa","34205 24 mile rd, new baltimore, mi 48047, usa"
50,Beacon Home At New Haven,42.748652,-82.743083,"Beacon Specialized Living Services, Inc.",6,MACOMB,20200917,"36790 28 mile road , lenox township , mi 48048 , usa","36790 28 mile rd, new haven, mi 48048, usa"
50,Beechwood Manor Inc.,42.4748829,-82.8937536,Beechwood Manor Inc.,98,MACOMB,20200522,"24600 greater mack , st. clair shores , mi 48080 , usa","24600 greater mack ave, st clair shores, mi 48080, usa"
50,Bella Senior Care Home LLC,42.6545654,-82.9505339,Bella Senior Care Home LLC,6,MACOMB,20210612,"48641 penrose lane , macomb , mi 48044 , usa","48641 penrose ln, macomb, mi 48044, usa"
50,Belle Meade Afc/Wellness Home,42.896645,-82.754955,"Belle Meade Foundation, Inc.",10,MACOMB,20210629,"36270 bordman , richmond township , mi 48062 , usa","36270 bordman rd, richmond, mi 48062, usa"
50,Bickford of Shelby,42.6503597,-82.9980766,"Bickford of Shelby, LLC",74,MACOMB,20200609,"48251 schoenherr road , shelby township , mi 48316 , usa","48251 schoenherr rd, shelby charter twp, mi 48315, usa"
50,Biland,42.6120494,-82.9091828,"Integrated Living, Inc.",6,MACOMB,20210608,"42820 biland , clinton township , mi 48038 , usa","42820 biland dr, clinton twp, mi 48038, usa"
50,Birchcrest,42.5070942,-83.016856,"Hope Network, S.E.",6,MACOMB,20200430,"11043 twelve mile rd , warren , mi 48093 , usa","11043 twelve mile rd, warren, mi 48093, usa"
50,Bommarito C.T.H.,42.6918739,-82.9663069,Lorenzo Bommarito and Josephine Bommarito,1,MACOMB,20211213,"16004 tulip , macomb , mi 48042 , usa","16004 tulip dr, macomb, mi 48042, usa"
50,Bonnie Villa,42.5893488,-82.9460806,"ARS Enterprise, Inc.",6,MACOMB,20200123,"39764 bonnie ct , clinton twp , mi 48038 , usa","39764 bonnie ct, clinton twp, mi 48038, usa"
50,Bramham Foster Home,42.5827092,-82.9681759,"Bramham Foster Home, LLC",6,MACOMB,20210819,"38952 bramham street , clinton township , mi 48038 , usa","38952 bramham st, clinton twp, mi 48038, usa"
50,Brandenburg Program,42.6690018,-82.7582065,"Alternative Community Living, Inc.",6,MACOMB,20200617,"50351 jefferson , chesterfield , mi 48047 , usa","50351 jefferson ave, new baltimore, mi 48047, usa"
50,Bridgeview Group Home,42.5942893,-82.827077,Macomb Residential Opportunities Inc.,6,MACOMB,20210501,"39933 bridgeview , harrison township , mi 48045 , usa","39933 bridgeview st, harrison charter township, mi 48045, usa"
50,Broaderick,42.696018,-82.7932296,"Alternative Community Living, Inc.",6,MACOMB,20200720,"31370 broderick , chesterfield twp , mi 48051 , usa","31370 broderick, new baltimore, mi 48051, usa"
50,Brookdale Utica AL,42.6334279,-82.9942102,"Brookdale Senior Living Communities, Inc.",72,MACOMB,20201122,"45969 north pointe blvd. , utica , mi 48315 , usa","45969 northpointe blvd, utica, mi 48315, usa"
50,Brookdale Utica MC,42.6335657,-82.9952178,"Brookdale Senior Living Communities, Inc.",36,MACOMB,20210116,"45959 north pointe blvd. , utica , mi 48315 , usa","45959 northpointe blvd, utica, mi 48315, usa"
50,Bruce Hills,42.8165583,-83.0240112,"Blue Water Developmental Housing, Inc.",6,MACOMB,20211216,"11326 33 mile rd. , bruce township , mi 48065 , usa","11326 33 mile rd, bruce township, mi 48065, usa"
50,Capac Home,42.8871582,-82.9451353,Macomb Residential Opportunities Inc.,6,MACOMB,20201227,"80200 capac road , armada , mi 48005 , usa","80200 capac rd, armada, mi 48005, usa"
50,Carol Manor,42.496396,-82.989931,"Creative Lifestyles, Inc.",6,MACOMB,20200914,"13311 carol , warren , mi 48093 , usa","13311 carol ave, warren, mi 48088, usa"
50,Carter Care Network,42.4780738,-82.9301767,Willard and Alesia Carter,5,MACOMB,20200506,"24830 roxana , eastpointe , mi 48021 , usa","24830 roxana ave, eastpointe, mi 48021, usa"
50,Cedar Grove,42.4926071,-83.012701,"Hope Network, S.E.",6,MACOMB,20200904,"11171 e. eleven mile road , warren , mi 48093 , usa","11171 e eleven mile rd, warren, mi 48093, usa"
50,Chapman,42.5886105,-83.0699035,"Integrated Living, Inc.",6,MACOMB,20210417,"40290 ryan , sterling heights , mi 48310 , usa","40290 ryan rd, sterling heights, mi 48310, usa"
50,Chesley Drive,42.552315,-83.081358,"Special Tree Residential Centers, LTD",6,MACOMB,20200605,"2640 chesley drive , sterling heights , mi 48310 , usa","2640 chesley dr, sterling heights, mi 48310, usa"
50,Church of Christ Assisted Living,42.5564467,-82.8747252,Church of Christ Assisted Living,138,MACOMB,20200714,"23621 15 mile road , clinton township , mi 48035 , usa","23621 15 mile rd, clinton twp, mi 48035, usa"
50,Clearview,42.5894548,-82.8114133,Michigan Share Corporation,6,MACOMB,20210507,"39269 clearview , harrison township , mi 48045 , usa","39269 clearview st, harrison charter township, mi 48045, usa"
50,Cleave,42.5662259,-82.863179,"Creative Lifestyles, Inc.",16,MACOMB,20211230,"36588 union lake road , harrison twp. , mi 48045 , usa","36588 union lake rd, harrison charter township, mi 48045, usa"
50,Clinton Creek Assisted Living & Memory Care,42.5951953,-82.951332,"Clinton Creek, Inc.",62,MACOMB,20210117,"40500 garfield road , clinton township , mi 48038 , usa","40500 garfield rd, clinton twp, mi 48038, usa"
50,Clinton River,42.610177,-83.014127,North-Oakland Residential Services Inc,5,MACOMB,20210620,"11475 nineteen mile road , sterling heights , mi 48314 , usa","11475 19 mile rd, sterling heights, mi 48314, usa"
50,Copperfield,42.7102848,-83.0834051,"Friends and Family, Inc.",6,MACOMB,20210531,"56762 copperfield , shelby twp. , mi 48316 , usa","56762 copperfield dr, shelby charter twp, mi 48316, usa"
50,County Manor,42.6982136,-82.7282655,"Creative Lifestyles, Inc.",6,MACOMB,20210331,"53880 county line , new baltimore , mi 48047 , usa","53880 county line rd, new baltimore, mi 48047, usa"
50,Creekside Home,42.7426239,-83.0312076,Betiann Wichtner,1,MACOMB,20200424,"8586 28 mile road , washington , mi 48094 , usa","8586 28 mile rd, washington, mi 48094, usa"
50,Currie Residential Home Care,42.4531485,-82.9581583,"Currie, Sheronda",2,MACOMB,20200529,"21027 universal ave , eastpointe , mi 48021 , usa","21027 universal ave, eastpointe, mi 48021, usa"
